AGIL02880;102992;20/06/2006;16951.66;2988.81;3093.65;;01755/0001;007;102992;30/06/2006;29;91.49;13.35;
AGIL02881;103004;20/06/2006;15240.15;553.21;572.61;;01775/0001;006;103004;26/06/2006;29;16.93;2.47;
AGIL02903;103758;06/07/2006;47274.77;47274.77;48039.05;;01737/0001;010;103758;;13;665.79;98.49;
AGIL02906;103765;06/07/2006;27897.67;122.59;124.35;;01744/0001;010;103765;10/07/2006;13;1.53;0.23;
AGIL02913;102583;06/06/2006;17019.26;721.68;759.35;;01810/0001;003;102583;10/07/2006;43;32.76;4.91;
AGIL02913;103790;06/07/2006;16776.82;16776.82;17041.08;;01810/0001;004;103790;;13;230.22;34.04;
AGIL02962;103013;20/06/2006;22735.66;22735.66;23533.19;;01792/0001;005;103013;;29;695.96;101.57;
AGIL02971;103135;30/06/2006;17338.76;2363.98;2409.72;;01790/0001;005;103135;30/06/2006;19;39.92;5.82;
AGIL02983;101928;31/05/2006;56559.62;4067.42;4264.78;;01783/0001;005;101928;19/06/2006;49;171.62;25.74;
AGIL02983;103134;30/06/2006;54751.14;54751.14;55777.28;;01783/0001;006;103134;;19;895.79;130.35;
AGIL02991;103017;20/06/2006;44964.41;108.84;112.66;;01808/0001;004;103017;23/06/2006;29;3.33;0.49;
AGIL03006;103783;06/07/2006;23545.88;2860.57;2905.62;;01796/0001;005;103783;06/07/2006;13;39.25;5.80;
AGIL03008;103015;20/06/2006;3865.65;44.80;46.37;;01798/0001;005;103015;20/06/2006;29;1.37;0.20;
AGIL03009;103799;06/07/2006;102280.35;415.20;420.71;;01827/0001;003;103799;10/07/2006;13;4.80;0.71;
AGIL03020;102591;06/06/2006;65170.30;2419.82;2519.54;;01824/0001;002;102591;16/06/2006;43;86.71;13.01;
AGIL03020;103798;06/07/2006;64836.54;64836.54;65642.41;;01824/0001;003;103798;;13;702.40;103.47;
AGIL03073;103812;06/07/2006;26629.78;1250.00;1269.69;;01853/0001;001;103812;06/07/2006;13;17.15;2.54;
AGIL05000;102613;06/06/2006;22345.01;569.31;598.24;;05010/0001;010;102613;12/06/2006;43;25.16;3.77;
AGIL05000;103827;06/07/2006;22198.89;22198.89;22539.33;;05010/0001;011;103827;;13;296.60;43.84;
AGIL05001;101876;25/05/2006;25491.05;347.62;370.59;;05000/0001;012;101876;13/06/2006;55;19.97;3.00;
AGIL05001;103079;25/06/2006;22482.32;22482.32;23128.02;;05000/0001;013;103079;;24;563.56;82.14;
AGIL05001;103818;06/07/2006;30183.97;30183.97;30659.41;;05000/0002;005;103818;;13;414.19;61.25;
AGIL05002;103036;20/06/2006;22144.48;73.30;75.59;;05001/0001;012;103036;20/06/2006;29;2.00;0.29;
AGIL05005;103823;06/07/2006;14015.11;14015.11;14241.69;;05005/0001;010;103823;;13;197.38;29.20;
AGIL05007;103822;06/07/2006;87416.89;316.66;321.31;;05004/0001;012;103822;06/07/2006;13;4.05;0.60;
AGIL05009;103826;06/07/2006;63714.50;63714.50;64661.47;;05009/0001;011;103826;;13;825.07;121.90;
AGIL05024;102617;06/06/2006;16239.54;13726.19;14456.99;;05015/0001;008;102617;10/07/2006;43;635.48;95.32;
AGIL05024;103831;06/07/2006;16118.85;16118.85;16377.83;;05015/0001;009;103831;;13;225.61;33.37;
AGIL05037;103048;20/06/2006;37703.27;1050.37;1087.21;;05029/0001;005;103048;20/06/2006;29;32.15;4.69;
AGIL05040;100599;20/04/2006;19002.39;2037.98;2248.91;;01779/0001;004;100599;22/05/2006;90;183.42;27.51;
AGIL05040;101804;20/05/2006;18730.59;18730.59;20023.01;;01779/0001;005;101804;;60;1123.84;168.58;
AGIL05040;103007;20/06/2006;18961.96;18961.96;19591.99;;01779/0001;006;103007;;29;549.90;80.13;
AGIL05042;103044;20/06/2006;21361.69;12064.70;12496.41;;05018/0001;008;103044;12/07/2006;29;376.70;55.01;
AGIL05044;103148;30/06/2006;72705.41;25395.46;25902.24;;05023/0001;006;103148;30/06/2006;19;442.30;64.48;
AGIL05047;103156;30/06/2006;20053.57;1253.32;1277.57;;05033/0001;004;103156;30/06/2006;19;21.17;3.08;
AGIL05053;103835;06/07/2006;26033.37;13202.03;13382.56;;05028/0002;002;103835;14/07/2006;13;157.32;23.21;
AGIL05056;103834;06/07/2006;13680.00;82.53;83.83;;05026/0001;006;103834;11/07/2006;13;1.13;0.17;
AGIL05064;103839;06/07/2006;30232.17;14358.17;14554.52;;05039/0001;003;103839;06/07/2006;13;171.10;25.25;
