AGIL02322;102907;1;20/06/2006;348094.91;21.5000;31;27099.45;6709.08;927.36;
AGIL02334;101628;1;20/05/2006;174556.77;14.1800;30;22621.75;2244.86;294.74;
AGIL02334;102834;1;20/06/2006;156060.38;14.1800;31;22403.18;2073.89;274.06;
AGIL02347;103569;1;06/07/2006;273335.01;22.0000;30;38233.07;5499.72;824.96;
AGIL02379;102837;1;20/06/2006;3471.33;18.5500;31;469.78;114.37;15.59;
AGIL02380;102405;1;06/06/2006;44492.59;19.5000;31;4301.89;747.10;97.37;
AGIL02380;103606;1;06/07/2006;41636.70;19.5000;30;4255.49;676.60;101.49;
AGIL02389;102844;1;20/06/2006;261988.29;18.3200;31;28058.69;4133.01;562.84;
AGIL02395;102856;1;20/06/2006;732308.33;19.6300;31;47904.14;12431.52;1704.40;
AGIL02398;101168;1;06/05/2006;27891.73;17.6000;30;2918.93;409.08;60.07;
AGIL02398;102374;1;06/06/2006;25737.50;17.2900;31;2889.40;383.20;48.98;
AGIL02398;103577;1;06/07/2006;23553.74;17.3350;30;2859.46;340.25;51.04;
AGIL02403;102378;1;06/06/2006;423307.12;13.9200;31;25985.16;5323.81;651.88;
AGIL02403;103581;1;06/07/2006;407142.68;13.9200;30;25797.66;4943.85;741.58;
AGIL02410;102370;1;06/06/2006;8246.81;15.2900;31;4305.23;108.58;13.56;
AGIL02410;103573;1;06/07/2006;4149.12;15.3350;30;4253.54;53.02;7.95;
AGIL02413;102933;1;20/06/2006;661390.34;19.0000;31;67164.00;10821.08;1478.98;
AGIL02418;103592;1;06/07/2006;721515.14;19.5000;30;98546.60;12138.21;1820.73;
AGIL02422;102382;1;06/06/2006;40043.78;15.2900;31;4073.56;527.23;65.86;
AGIL02422;103585;1;06/07/2006;36918.60;15.3350;30;4036.55;502.60;75.39;
AGIL02424;96364;1;06/01/2006;278894.31;15.4400;31;22986.59;3767.34;321.88;
AGIL02424;97565;1;06/02/2006;263084.60;15.4400;31;22783.17;3542.61;309.78;
AGIL02424;98761;1;06/03/2006;247071.47;15.4400;28;22577.14;2994.17;216.83;
AGIL02424;99970;1;06/04/2006;230852.31;15.4400;31;22368.45;3084.42;327.69;
AGIL02424;101174;1;06/05/2006;214424.46;15.4400;30;22157.08;2758.93;403.89;
